,t,id,age,parent_ring,theta1,theta2
1541,10,17,4,6,5.386219650787606,5.6106191260440195
1542,10,18,3,6,5.6106191260440195,5.835018601300433
1543,10,19,10,6,5.835018601300433,6.059418076556847
1544,10,20,1,6,6.059418076556847,6.283817551813261
1545,10,21,3,6,6.283817551813261,6.508217027069675
1546,10,22,0,6,6.508217027069675,6.732616502326088
1547,10,23,0,6,6.732616502326088,6.957015977582502
1548,10,24,1,6,6.957015977582502,7.181415452838916
1549,10,25,0,6,7.181415452838916,7.40581492809533
1550,10,26,6,6,7.40581492809533,7.630214403351744
1551,10,27,0,6,7.630214403351744,7.854613878608157
1552,10,0,0,7,1.375,1.571349540849362
1553,10,1,6,7,1.571349540849362,1.7676990816987241
1554,10,2,1,7,1.7676990816987241,1.9640486225480862
1555,10,3,0,7,1.9640486225480862,2.1603981633974483
1556,10,4,6,7,2.1603981633974483,2.3567477042468106
1557,10,5,1,7,2.3567477042468106,2.5530972450961724
1558,10,6,0,7,2.5530972450961724,2.7494467859455343
1559,10,7,0,7,2.7494467859455343,2.9457963267948966
1560,10,8,1,7,2.9457963267948966,3.142145867644259
1561,10,9,1,7,3.142145867644259,3.3384954084936207
1562,10,10,8,7,3.3384954084936207,3.5348449493429825
1563,10,11,1,7,3.5348449493429825,3.731194490192345
1564,10,12,2,7,3.731194490192345,3.927544031041707
1565,10,13,7,7,3.927544031041707,4.123893571891069
1566,10,14,0,7,4.1238935718910685,4.320243112740431
1567,10,15,0,7,4.320243112740431,4.516592653589793
1568,10,16,2,7,4.516592653589793,4.712942194439155
1569,10,17,1,7,4.712942194439155,4.909291735288518
1570,10,18,1,7,4.909291735288518,5.105641276137879
1571,10,19,3,7,5.105641276137879,5.301990816987241
1572,10,20,4,7,5.301990816987241,5.498340357836604
1573,10,21,2,7,5.498340357836604,5.694689898685966
1574,10,22,7,7,5.694689898685965,5.891039439535327
1575,10,23,2,7,5.891039439535327,6.08738898038469
1576,10,24,1,7,6.08738898038469,6.283738521234052
1577,10,25,1,7,6.283738521234052,6.480088062083414
1578,10,26,0,7,6.480088062083414,6.6764376029327765
1579,10,27,1,7,6.676437602932776,6.872787143782138
1580,10,28,1,7,6.872787143782138,7.0691366846315
1581,10,29,0,7,7.0691366846315,7.2654862254808625
1582,10,30,2,7,7.265486225480862,7.461835766330224
1583,10,31,0,7,7.461835766330224,7.658185307179586
1584,11,0,10,0,12.0,13.570796326794897
1585,11,1,4,0,13.570796326794897,15.141592653589793
1586,11,2,5,0,15.141592653589793,16.712388980384688
1587,11,3,10,0,16.712388980384688,18.283185307179586
1588,11,0,1,1,6.0,6.785398163397448
1589,11,1,10,1,6.785398163397448,7.570796326794897
1590,11,2,9,1,7.570796326794897,8.356194490192344
1591,11,3,5,1,8.356194490192344,9.141592653589793
1592,11,4,0,1,9.141592653589793,9.926990816987242
1593,11,5,0,1,9.926990816987242,10.71238898038469
1594,11,6,0,1,10.71238898038469,11.497787143782137
1595,11,7,6,1,11.497787143782137,12.283185307179586
1596,11,0,2,2,4.0,4.523598775598299
1597,11,1,1,2,4.523598775598299,5.047197551196597
1598,11,2,0,2,5.047197551196597,5.570796326794897
1599,11,3,8,2,5.570796326794897,6.094395102393195
1600,11,4,10,2,6.094395102393195,6.617993877991494
1601,11,5,0,2,6.617993877991494,7.141592653589793
1602,11,6,4,2,7.141592653589793,7.665191429188091
1603,11,7,0,2,7.665191429188091,8.18879020478639
1604,11,8,10,2,8.18879020478639,8.71238898038469
1605,11,9,0,2,8.71238898038469,9.23598775598299
1606,11,10,0,2,9.235987755982988,9.759586531581288
1607,11,11,1,2,9.759586531581288,10.283185307179586
1608,11,0,4,3,3.0,3.392699081698724
1609,11,1,1,3,3.392699081698724,3.7853981633974483
1610,11,2,2,3,3.7853981633974483,4.178097245096172
1611,11,3,1,3,4.178097245096172,4.570796326794897
1612,11,4,0,3,4.570796326794897,4.963495408493621
1613,11,5,9,3,4.963495408493621,5.356194490192345
1614,11,6,10,3,5.356194490192345,5.7488935718910685
1615,11,7,7,3,5.7488935718910685,6.141592653589793
1616,11,8,0,3,6.141592653589793,6.534291735288518
1617,11,9,10,3,6.534291735288518,6.926990816987241
1618,11,10,0,3,6.926990816987241,7.319689898685965
1619,11,11,0,3,7.319689898685965,7.71238898038469
1620,11,12,0,3,7.71238898038469,8.105088062083414
1621,11,13,0,3,8.105088062083414,8.497787143782139
1622,11,14,0,3,8.497787143782137,8.890486225480862
1623,11,15,7,3,8.890486225480862,9.283185307179586
1624,11,0,2,4,2.4,2.7141592653589792
1625,11,1,0,4,2.7141592653589792,3.0283185307179585
1626,11,2,3,4,3.0283185307179585,3.342477796076938
1627,11,3,1,4,3.342477796076938,3.656637061435917
1628,11,4,0,4,3.656637061435917,3.9707963267948965
1629,11,5,0,4,3.9707963267948965,4.284955592153876
1630,11,6,1,4,4.284955592153876,4.5991148575128555
1631,11,7,10,4,4.5991148575128555,4.913274122871835
1632,11,8,0,4,4.913274122871835,5.227433388230814
1633,11,9,8,4,5.227433388230814,5.5415926535897935
1634,11,10,0,4,5.5415926535897935,5.855751918948773
1635,11,11,9,4,5.855751918948773,6.169911184307752
1636,11,12,1,4,6.169911184307752,6.484070449666731
1637,11,13,0,4,6.484070449666731,6.798229715025711
1638,11,14,0,4,6.798229715025711,7.11238898038469
1639,11,15,0,4,7.11238898038469,7.426548245743669
1640,11,16,0,4,7.426548245743669,7.740707511102649
1641,11,17,0,4,7.740707511102649,8.054866776461628
1642,11,18,0,4,8.054866776461628,8.369026041820607
1643,11,19,10,4,8.369026041820607,8.683185307179587
1644,11,0,3,5,2.0,2.2617993877991496
1645,11,1,1,5,2.2617993877991496,2.5235987755982987
1646,11,2,1,5,2.5235987755982987,2.7853981633974483
1647,11,3,0,5,2.7853981633974483,3.0471975511965974
1648,11,4,0,5,3.0471975511965974,3.308996938995747
1649,11,5,2,5,3.308996938995747,3.5707963267948966
1650,11,6,0,5,3.5707963267948966,3.8325957145940457
1651,11,7,1,5,3.8325957145940457,4.094395102393195
1652,11,8,0,5,4.094395102393195,4.356194490192345
1653,11,9,1,5,4.356194490192345,4.617993877991495
1654,11,10,0,5,4.617993877991494,4.879793265790644
1655,11,11,0,5,4.879793265790644,5.141592653589793
1656,11,12,0,5,5.141592653589793,5.403392041388942
1657,11,13,10,5,5.403392041388942,5.665191429188091
1658,11,14,0,5,5.665191429188091,5.926990816987241
1659,11,15,1,5,5.9269908169872405,6.1887902047863905
1660,11,16,0,5,6.1887902047863905,6.45058959258554
1661,11,17,0,5,6.45058959258554,6.712388980384689
1662,11,18,0,5,6.71238898038469,6.974188368183839
1663,11,19,0,5,6.974188368183839,7.235987755982988
1664,11,20,0,5,7.235987755982988,7.497787143782137
1665,11,21,10,5,7.497787143782138,7.759586531581287
1666,11,22,9,5,7.759586531581287,8.021385919380435
1667,11,23,8,5,8.021385919380435,8.283185307179586
1668,11,0,0,6,1.7142857142857137,1.9386851895421275
1669,11,1,4,6,1.9386851895421275,2.163084664798541
1670,11,2,0,6,2.163084664798541,2.387484140054955
1671,11,3,0,6,2.387484140054955,2.6118836153113687
1672,11,4,1,6,2.6118836153113687,2.8362830905677825
1673,11,5,0,6,2.8362830905677825,3.0606825658241963
1674,11,6,0,6,3.0606825658241963,3.28508204108061
1675,11,7,0,6,3.28508204108061,3.509481516337024
1676,11,8,1,6,3.509481516337024,3.7338809915934377
1677,11,9,0,6,3.7338809915934377,3.9582804668498515
1678,11,10,1,6,3.9582804668498515,4.182679942106265
1679,11,11,1,6,4.182679942106265,4.407079417362679
1680,11,12,0,6,4.407079417362679,4.631478892619093
1681,11,13,0,6,4.631478892619093,4.855878367875507
1682,11,14,0,6,4.855878367875507,5.08027784313192
1683,11,15,0,6,5.08027784313192,5.304677318388334
1684,11,16,0,6,5.304677318388334,5.529076793644748
1685,11,17,3,6,5.529076793644748,5.753476268901162
1686,11,18,2,6,5.753476268901162,5.977875744157576
1687,11,19,9,6,5.977875744157576,6.202275219413989
1688,11,20,0,6,6.202275219413989,6.426674694670403
1689,11,21,2,6,6.426674694670403,6.651074169926817
1690,11,22,0,6,6.651074169926817,6.875473645183231
1691,11,23,0,6,6.875473645183231,7.099873120439645
1692,11,24,0,6,7.099873120439645,7.324272595696058
1693,11,25,0,6,7.324272595696058,7.548672070952472
1694,11,26,5,6,7.548672070952472,7.773071546208886
1695,11,27,0,6,7.773071546208886,7.9974710214653
1696,11,0,0,7,1.5,1.696349540849362
1697,11,1,5,7,1.696349540849362,1.8926990816987241
1698,11,2,0,7,1.8926990816987241,2.089048622548086
1699,11,3,0,7,2.089048622548086,2.2853981633974483
1700,11,4,5,7,2.2853981633974483,2.4817477042468106
1701,11,5,0,7,2.4817477042468106,2.6780972450961724
1702,11,6,0,7,2.6780972450961724,2.8744467859455343
1703,11,7,0,7,2.8744467859455343,3.0707963267948966
1704,11,8,0,7,3.0707963267948966,3.267145867644259
1705,11,9,0,7,3.267145867644259,3.4634954084936207
1706,11,10,7,7,3.4634954084936207,3.6598449493429825
1707,11,11,0,7,3.6598449493429825,3.856194490192345
1708,11,12,1,7,3.856194490192345,4.052544031041707
1709,11,13,6,7,4.052544031041707,4.248893571891069
1710,11,14,0,7,4.2488935718910685,4.445243112740431
1711,11,15,10,7,4.445243112740431,4.641592653589793
1712,11,16,1,7,4.641592653589793,4.837942194439155
1713,11,17,0,7,4.837942194439155,5.034291735288518
1714,11,18,0,7,5.034291735288518,5.230641276137879
1715,11,19,2,7,5.230641276137879,5.426990816987241
1716,11,20,3,7,5.426990816987241,5.623340357836604
1717,11,21,1,7,5.623340357836604,5.819689898685966
1718,11,22,6,7,5.819689898685965,6.016039439535327
1719,11,23,1,7,6.016039439535327,6.21238898038469
1720,11,24,0,7,6.21238898038469,6.408738521234052
1721,11,25,0,7,6.408738521234052,6.605088062083414
1722,11,26,0,7,6.605088062083414,6.8014376029327765
1723,11,27,0,7,6.801437602932776,6.997787143782138
1724,11,28,0,7,6.997787143782138,7.1941366846315
1725,11,29,0,7,7.1941366846315,7.3904862254808625
1726,11,30,1,7,7.390486225480862,7.586835766330224
1727,11,31,0,7,7.586835766330224,7.783185307179586
1728,12,0,9,0,13.0,14.570796326794897
1729,12,1,3,0,14.570796326794897,16.141592653589793
1730,12,2,4,0,16.141592653589793,17.712388980384688
1731,12,3,10,0,17.712388980384688,19.283185307179586
1732,12,0,0,1,6.5,7.285398163397448
1733,12,1,9,1,7.285398163397448,8.070796326794897
1734,12,2,8,1,8.070796326794897,8.856194490192344
1735,12,3,4,1,8.856194490192344,9.641592653589793
1736,12,4,10,1,9.641592653589793,10.426990816987242
1737,12,5,10,1,10.426990816987242,11.21238898038469
1738,12,6,0,1,11.21238898038469,11.997787143782137
1739,12,7,5,1,11.997787143782137,12.783185307179586
1740,12,0,1,2,4.333333333333333,4.856932108931632
1741,12,1,0,2,4.856932108931632,5.3805308845299304
1742,12,2,0,2,5.3805308845299304,5.90412966012823
1743,12,3,7,2,5.90412966012823,6.427728435726529
1744,12,4,9,2,6.427728435726529,6.951327211324827
1745,12,5,0,2,6.951327211324827,7.474925986923125
1746,12,6,3,2,7.474925986923126,7.998524762521425
1747,12,7,10,2,7.998524762521425,8.522123538119724
1748,12,8,9,2,8.522123538119724,9.045722313718024
1749,12,9,10,2,9.045722313718024,9.569321089316322
1750,12,10,0,2,9.569321089316322,10.09291986491462
1751,12,11,0,2,10.09291986491462,10.616518640512918
1752,12,0,3,3,3.25,3.642699081698724
1753,12,1,0,3,3.642699081698724,4.035398163397448
1754,12,2,1,3,4.035398163397448,4.428097245096172
1755,12,3,0,3,4.428097245096172,4.820796326794897
1756,12,4,0,3,4.820796326794897,5.213495408493621
1757,12,5,8,3,5.213495408493621,5.606194490192345
1758,12,6,9,3,5.606194490192345,5.9988935718910685
1759,12,7,6,3,5.9988935718910685,6.391592653589793
1760,12,8,10,3,6.391592653589793,6.784291735288518
1761,12,9,9,3,6.784291735288518,7.176990816987241
1762,12,10,10,3,7.176990816987241,7.569689898685965
1763,12,11,10,3,7.569689898685965,7.96238898038469
1764,12,12,0,3,7.96238898038469,8.355088062083414
1765,12,13,0,3,8.355088062083414,8.747787143782139
1766,12,14,0,3,8.747787143782137,9.140486225480862
1767,12,15,6,3,9.140486225480862,9.533185307179586
1768,12,0,1,4,2.6,2.9141592653589794
1769,12,1,0,4,2.9141592653589794,3.2283185307179587
1770,12,2,2,4,3.2283185307179587,3.542477796076938
1771,12,3,0,4,3.542477796076938,3.8566370614359173
1772,12,4,0,4,3.8566370614359173,4.170796326794896
1773,12,5,0,4,4.170796326794896,4.4849555921538755
1774,12,6,0,4,4.4849555921538755,4.799114857512855
1775,12,7,9,4,4.799114857512855,5.113274122871834
1776,12,8,10,4,5.113274122871834,5.4274333882308134
1777,12,9,7,4,5.4274333882308134,5.741592653589793
1778,12,10,10,4,5.741592653589793,6.055751918948772
1779,12,11,8,4,6.055751918948772,6.369911184307751
1780,12,12,0,4,6.369911184307751,6.684070449666731
1781,12,13,0,4,6.684070449666731,6.99822971502571
1782,12,14,0,4,6.99822971502571,7.312388980384689
1783,12,15,0,4,7.312388980384689,7.626548245743669
1784,12,16,0,4,7.626548245743669,7.940707511102648
1785,12,17,10,4,7.940707511102648,8.254866776461627
1786,12,18,10,4,8.254866776461627,8.569026041820607
1787,12,19,9,4,8.569026041820607,8.883185307179586
1788,12,0,2,5,2.1666666666666665,2.428466054465816
1789,12,1,0,5,2.428466054465816,2.6902654422649652
1790,12,2,0,5,2.6902654422649652,2.952064830064115
1791,12,3,0,5,2.952064830064115,3.2138642178632644
1792,12,4,0,5,3.2138642178632644,3.4756636056624135
1793,12,5,1,5,3.4756636056624135,3.7374629934615626
1794,12,6,0,5,3.737462993461563,3.9992623812607127
1795,12,7,0,5,3.9992623812607127,4.261061769059862
1796,12,8,10,5,4.261061769059862,4.522861156859012
1797,12,9,0,5,4.522861156859012,4.784660544658161
1798,12,10,0,5,4.784660544658161,5.04645993245731
1799,12,11,0,5,5.04645993245731,5.308259320256459
1800,12,12,10,5,5.308259320256459,5.570058708055609
1801,12,13,9,5,5.570058708055608,5.831858095854758
1802,12,14,0,5,5.831858095854758,6.093657483653908
1803,12,15,0,5,6.0936574836539075,6.3554568714530575
1804,12,16,0,5,6.3554568714530575,6.617256259252207
1805,12,17,0,5,6.617256259252207,6.879055647051356
1806,12,18,0,5,6.879055647051356,7.140855034850505
1807,12,19,0,5,7.140855034850505,7.402654422649654
1808,12,20,10,5,7.402654422649654,7.664453810448803
1809,12,21,9,5,7.664453810448805,7.926253198247954
1810,12,22,8,5,7.926253198247954,8.188052586047103
1811,12,23,7,5,8.188052586047103,8.449851973846252
1812,12,0,0,6,1.8571428571428565,2.0815423323992706
1813,12,1,3,6,2.0815423323992706,2.3059418076556844
1814,12,2,0,6,2.3059418076556844,2.530341282912098
1815,12,3,0,6,2.530341282912098,2.754740758168512
1816,12,4,0,6,2.754740758168512,2.9791402334249257
1817,12,5,0,6,2.9791402334249257,3.2035397086813395
1818,12,6,0,6,3.2035397086813395,3.4279391839377533
1819,12,7,0,6,3.4279391839377533,3.652338659194167
1820,12,8,0,6,3.652338659194167,3.876738134450581
1821,12,9,0,6,3.876738134450581,4.101137609706995
1822,12,10,0,6,4.101137609706995,4.3255370849634085
1823,12,11,0,6,4.3255370849634085,4.549936560219822
1824,12,12,0,6,4.549936560219822,4.774336035476236
1825,12,13,0,6,4.774336035476236,4.99873551073265
1826,12,14,0,6,4.99873551073265,5.223134985989064
1827,12,15,0,6,5.223134985989064,5.4475344612454775
1828,12,16,10,6,5.4475344612454775,5.671933936501891
1829,12,17,2,6,5.671933936501891,5.896333411758305
1830,12,18,1,6,5.896333411758305,6.120732887014719
1831,12,19,8,6,6.120732887014719,6.345132362271133
1832,12,20,0,6,6.345132362271133,6.569531837527546
1833,12,21,1,6,6.569531837527546,6.79393131278396
1834,12,22,0,6,6.79393131278396,7.018330788040374
1835,12,23,0,6,7.018330788040374,7.242730263296788
1836,12,24,0,6,7.242730263296788,7.467129738553202
1837,12,25,10,6,7.467129738553202,7.691529213809615
1838,12,26,4,6,7.691529213809615,7.915928689066029
1839,12,27,0,6,7.915928689066029,8.140328164322442
1840,12,0,0,7,1.625,1.821349540849362
1841,12,1,4,7,1.821349540849362,2.017699081698724
1842,12,2,0,7,2.017699081698724,2.214048622548086
1843,12,3,0,7,2.214048622548086,2.4103981633974483
1844,12,4,4,7,2.4103981633974483,2.6067477042468106
1845,12,5,0,7,2.6067477042468106,2.8030972450961724
1846,12,6,0,7,2.8030972450961724,2.9994467859455343
1847,12,7,0,7,2.9994467859455343,3.1957963267948966
1848,12,8,0,7,3.1957963267948966,3.392145867644259
1849,12,9,0,7,3.392145867644259,3.5884954084936207
1850,12,10,6,7,3.5884954084936207,3.7848449493429825
1851,12,11,0,7,3.7848449493429825,3.981194490192345
1852,12,12,0,7,3.981194490192345,4.177544031041707
1853,12,13,5,7,4.177544031041707,4.373893571891069
1854,12,14,10,7,4.3738935718910685,4.570243112740431
1855,12,15,9,7,4.570243112740431,4.766592653589793
1856,12,16,0,7,4.766592653589793,4.962942194439155
1857,12,17,0,7,4.962942194439155,5.159291735288518
1858,12,18,0,7,5.159291735288518,5.355641276137879
1859,12,19,1,7,5.355641276137879,5.551990816987241
1860,12,20,2,7,5.551990816987241,5.748340357836604
1861,12,21,0,7,5.748340357836604,5.944689898685966
1862,12,22,5,7,5.944689898685965,6.141039439535327
1863,12,23,0,7,6.141039439535327,6.33738898038469
1864,12,24,0,7,6.33738898038469,6.533738521234052
1865,12,25,0,7,6.533738521234052,6.730088062083414
1866,12,26,0,7,6.730088062083414,6.9264376029327765
1867,12,27,0,7,6.926437602932776,7.122787143782138
1868,12,28,0,7,7.122787143782138,7.3191366846315
1869,12,29,0,7,7.3191366846315,7.5154862254808625
1870,12,30,0,7,7.515486225480862,7.711835766330224
1871,12,31,0,7,7.711835766330224,7.908185307179586
1872,13,0,8,0,14.0,15.570796326794897
1873,13,1,2,0,15.570796326794897,17.141592653589793
1874,13,2,3,0,17.141592653589793,18.712388980384688
1875,13,3,9,0,18.712388980384688,20.283185307179586
1876,13,0,0,1,7.0,7.785398163397448
1877,13,1,8,1,7.785398163397448,8.570796326794897
1878,13,2,7,1,8.570796326794897,9.356194490192344
1879,13,3,3,1,9.356194490192344,10.141592653589793
1880,13,4,9,1,10.141592653589793,10.926990816987242
1881,13,5,9,1,10.926990816987242,11.71238898038469
1882,13,6,10,1,11.71238898038469,12.497787143782137
1883,13,7,4,1,12.497787143782137,13.283185307179586
1884,13,0,0,2,4.666666666666666,5.190265442264965
1885,13,1,0,2,5.190265442264965,5.7138642178632635
1886,13,2,0,2,5.7138642178632635,6.237462993461563
1887,13,3,6,2,6.237462993461563,6.761061769059861
1888,13,4,8,2,6.761061769059861,7.28466054465816
1889,13,5,0,2,7.28466054465816,7.808259320256459
1890,13,6,2,2,7.808259320256459,8.331858095854757
1891,13,7,9,2,8.331858095854757,8.855456871453057
1892,13,8,8,2,8.855456871453057,9.379055647051356
1893,13,9,9,2,9.379055647051356,9.902654422649654
1894,13,10,10,2,9.902654422649654,10.426253198247952
1895,13,11,0,2,10.426253198247952,10.949851973846252
1896,13,0,2,3,3.5,3.892699081698724
1897,13,1,0,3,3.892699081698724,4.285398163397448
1898,13,2,0,3,4.285398163397448,4.678097245096172
1899,13,3,0,3,4.678097245096172,5.070796326794897
1900,13,4,0,3,5.070796326794897,5.463495408493621
1901,13,5,7,3,5.463495408493621,5.856194490192345
1902,13,6,8,3,5.856194490192345,6.2488935718910685
1903,13,7,5,3,6.2488935718910685,6.641592653589793
1904,13,8,9,3,6.641592653589793,7.034291735288518
1905,13,9,8,3,7.034291735288518,7.426990816987241
1906,13,10,9,3,7.426990816987241,7.819689898685965
1907,13,11,9,3,7.819689898685965,8.21238898038469
1908,13,12,0,3,8.21238898038469,8.605088062083414
1909,13,13,10,3,8.605088062083414,8.997787143782139
1910,13,14,0,3,8.997787143782137,9.390486225480862
1911,13,15,5,3,9.390486225480862,9.783185307179586
1912,13,0,0,4,2.8000000000000003,3.1141592653589796
1913,13,1,0,4,3.1141592653589796,3.428318530717959
1914,13,2,1,4,3.428318530717959,3.742477796076938
1915,13,3,0,4,3.742477796076938,4.056637061435918
1916,13,4,0,4,4.056637061435918,4.370796326794897
1917,13,5,0,4,4.370796326794897,4.684955592153877
1918,13,6,0,4,4.684955592153877,4.999114857512856
1919,13,7,8,4,4.999114857512856,5.313274122871835
1920,13,8,9,4,5.313274122871835,5.6274333882308145
1921,13,9,6,4,5.6274333882308145,5.941592653589794
1922,13,10,9,4,5.941592653589794,6.255751918948773
1923,13,11,7,4,6.255751918948773,6.5699111843077524
1924,13,12,0,4,6.5699111843077524,6.884070449666732
1925,13,13,10,4,6.884070449666732,7.198229715025711
1926,13,14,10,4,7.198229715025711,7.51238898038469
1927,13,15,0,4,7.51238898038469,7.82654824574367
1928,13,16,10,4,7.82654824574367,8.140707511102649
1929,13,17,9,4,8.140707511102649,8.454866776461628
1930,13,18,9,4,8.454866776461628,8.769026041820608
1931,13,19,8,4,8.769026041820608,9.083185307179587
1932,13,0,1,5,2.333333333333333,2.5951327211324826
1933,13,1,0,5,2.5951327211324826,2.8569321089316317
1934,13,2,0,5,2.8569321089316317,3.1187314967307813
1935,13,3,0,5,3.1187314967307813,3.3805308845299304
1936,13,4,0,5,3.3805308845299304,3.64233027232908
1937,13,5,0,5,3.64233027232908,3.9041296601282296
1938,13,6,0,5,3.9041296601282296,4.165929047927379
1939,13,7,10,5,4.165929047927379,4.427728435726529
1940,13,8,9,5,4.427728435726529,4.689527823525678
1941,13,9,10,5,4.689527823525678,4.951327211324827
1942,13,10,0,5,4.951327211324827,5.213126599123976
1943,13,11,0,5,5.213126599123976,5.474925986923126
1944,13,12,9,5,5.474925986923126,5.736725374722276
1945,13,13,8,5,5.736725374722275,5.998524762521425
1946,13,14,0,5,5.998524762521425,6.260324150320574
1947,13,15,0,5,6.260324150320574,6.522123538119724
1948,13,16,0,5,6.522123538119724,6.783922925918873
1949,13,17,0,5,6.783922925918873,7.045722313718022
1950,13,18,0,5,7.045722313718023,7.307521701517172
1951,13,19,10,5,7.307521701517172,7.569321089316321
1952,13,20,9,5,7.569321089316321,7.83112047711547
1953,13,21,8,5,7.831120477115471,8.09291986491462
1954,13,22,7,5,8.09291986491462,8.35471925271377
1955,13,23,6,5,8.35471925271377,8.616518640512918
1956,13,0,0,6,1.9999999999999993,2.224399475256413
1957,13,1,2,6,2.224399475256413,2.4487989505128267
1958,13,2,0,6,2.4487989505128267,2.6731984257692405
1959,13,3,0,6,2.6731984257692405,2.8975979010256543
1960,13,4,0,6,2.8975979010256543,3.121997376282068
1961,13,5,0,6,3.121997376282068,3.346396851538482
1962,13,6,0,6,3.346396851538482,3.5707963267948957
1963,13,7,0,6,3.5707963267948957,3.7951958020513095
1964,13,8,0,6,3.7951958020513095,4.019595277307723
1965,13,9,0,6,4.019595277307723,4.243994752564137
1966,13,10,0,6,4.243994752564137,4.468394227820551
1967,13,11,0,6,4.468394227820551,4.692793703076965
1968,13,12,10,6,4.692793703076965,4.917193178333378
1969,13,13,10,6,4.917193178333378,5.141592653589792
1970,13,14,10,6,5.141592653589792,5.365992128846206
1971,13,15,0,6,5.365992128846206,5.59039160410262
1972,13,16,9,6,5.59039160410262,5.814791079359034
1973,13,17,1,6,5.814791079359034,6.039190554615447
1974,13,18,0,6,6.039190554615447,6.263590029871861
1975,13,19,7,6,6.263590029871861,6.487989505128275
1976,13,20,0,6,6.487989505128275,6.712388980384689
1977,13,21,0,6,6.712388980384689,6.936788455641103
1978,13,22,0,6,6.936788455641103,7.161187930897516
1979,13,23,10,6,7.161187930897516,7.38558740615393
1980,13,24,0,6,7.38558740615393,7.609986881410344
1981,13,25,9,6,7.609986881410344,7.834386356666758
1982,13,26,3,6,7.834386356666758,8.058785831923172
1983,13,27,0,6,8.058785831923172,8.283185307179586
1984,13,0,0,7,1.75,1.946349540849362
1985,13,1,3,7,1.946349540849362,2.142699081698724
1986,13,2,0,7,2.142699081698724,2.339048622548086
1987,13,3,0,7,2.339048622548086,2.5353981633974483
1988,13,4,3,7,2.5353981633974483,2.7317477042468106
1989,13,5,0,7,2.7317477042468106,2.9280972450961724
1990,13,6,0,7,2.9280972450961724,3.1244467859455343
1991,13,7,0,7,3.1244467859455343,3.3207963267948966
1992,13,8,0,7,3.3207963267948966,3.517145867644259
1993,13,9,0,7,3.517145867644259,3.7134954084936207
1994,13,10,5,7,3.7134954084936207,3.9098449493429825
1995,13,11,0,7,3.9098449493429825,4.106194490192345
1996,13,12,0,7,4.106194490192345,4.302544031041707
1997,13,13,4,7,4.302544031041707,4.498893571891069
1998,13,14,9,7,4.4988935718910685,4.695243112740431
1999,13,15,8,7,4.695243112740431,4.891592653589793
2000,13,16,0,7,4.891592653589793,5.087942194439155
2001,13,17,0,7,5.087942194439155,5.284291735288518
2002,13,18,10,7,5.284291735288518,5.480641276137879
2003,13,19,0,7,5.480641276137879,5.676990816987241
2004,13,20,1,7,5.676990816987241,5.873340357836604
2005,13,21,0,7,5.873340357836604,6.069689898685966
2006,13,22,4,7,6.069689898685965,6.266039439535327
2007,13,23,0,7,6.266039439535327,6.46238898038469
2008,13,24,0,7,6.46238898038469,6.658738521234052
2009,13,25,0,7,6.658738521234052,6.855088062083414
2010,13,26,0,7,6.855088062083414,7.0514376029327765
2011,13,27,0,7,7.051437602932776,7.247787143782138
2012,13,28,0,7,7.247787143782138,7.4441366846315
2013,13,29,10,7,7.4441366846315,7.6404862254808625
2014,13,30,0,7,7.640486225480862,7.836835766330224
2015,13,31,0,7,7.836835766330224,8.033185307179586
2016,14,0,7,0,15.0,16.5707963267949
2017,14,1,1,0,16.5707963267949,18.141592653589793
2018,14,2,2,0,18.141592653589793,19.712388980384688
2019,14,3,8,0,19.712388980384688,21.283185307179586
2020,14,0,10,1,7.5,8.28539816339745
2021,14,1,7,1,8.28539816339745,9.070796326794897
2022,14,2,6,1,9.070796326794897,9.856194490192344
2023,14,3,2,1,9.856194490192344,10.641592653589793
2024,14,4,8,1,10.641592653589793,11.426990816987242
2025,14,5,8,1,11.426990816987242,12.21238898038469
2026,14,6,9,1,12.21238898038469,12.997787143782137
2027,14,7,3,1,12.997787143782137,13.783185307179586
2028,14,0,0,2,4.999999999999999,5.523598775598298
2029,14,1,0,2,5.523598775598298,6.0471975511965965
2030,14,2,0,2,6.0471975511965965,6.570796326794896
2031,14,3,5,2,6.570796326794896,7.094395102393195
2032,14,4,7,2,7.094395102393195,7.617993877991493
2033,14,5,0,2,7.617993877991493,8.141592653589791
2034,14,6,1,2,8.141592653589793,8.665191429188091
2035,14,7,8,2,8.665191429188091,9.18879020478639
2036,14,8,7,2,9.18879020478639,9.712388980384688
2037,14,9,8,2,9.712388980384688,10.235987755982988
2038,14,10,9,2,10.235987755982986,10.759586531581286
2039,14,11,10,2,10.759586531581286,11.283185307179586
2040,14,0,1,3,3.75,4.142699081698725
2041,14,1,0,3,4.142699081698725,4.535398163397448
2042,14,2,0,3,4.535398163397448,4.928097245096172
2043,14,3,0,3,4.928097245096172,5.320796326794897
2044,14,4,0,3,5.320796326794897,5.713495408493621
2045,14,5,6,3,5.713495408493621,6.106194490192345
2046,14,6,7,3,6.106194490192345,6.4988935718910685
2047,14,7,4,3,6.4988935718910685,6.891592653589793
2048,14,8,8,3,6.891592653589793,7.284291735288518
2049,14,9,7,3,7.284291735288518,7.676990816987241
2050,14,10,8,3,7.676990816987241,8.069689898685965
2051,14,11,8,3,8.069689898685965,8.46238898038469
2052,14,12,10,3,8.46238898038469,8.855088062083414
2053,14,13,9,3,8.855088062083414,9.247787143782139
