,Pst,Rate
0,0.1,0.8624535315985131
1,0.11,0.6914498141263934
2,0.12,2.773234200743495
3,0.13,4.241635687732343
4,0.13999999999999999,5.4349442379182165
5,0.14999999999999997,5.602230483271375
6,0.15999999999999998,9.553903345724908
7,0.16999999999999998,13.449814126394052
8,0.17999999999999997,16.319702602230482
9,0.18999999999999995,20.059479553903344
10,0.19999999999999996,27.434944237918216
11,0.20999999999999996,35.21189591078067
12,0.21999999999999995,49.34944237918216
13,0.22999999999999995,55.03717472118959
14,0.23999999999999994,87.94795539033457
15,0.24999999999999992,145.7078651685393
16,0.2599999999999999,207.9182156133829
17,0.2699999999999999,270.3358208955224
18,0.2799999999999999,472.9351145038168
19,0.2899999999999999,663.6178861788618
20,0.29999999999999993,847.5230769230769
21,0.30999999999999994,1055.811403508772
22,0.3199999999999999,1210.126213592233
23,0.32999999999999985,1343.4901960784314
24,0.33999999999999986,1437.6444444444444
25,0.34999999999999987,830.0
26,0.3599999999999999,798.0
27,0.3699999999999999,946.0
28,0.3799999999999999,969.0
29,0.3899999999999999,734.0
30,0.3999999999999998,923.0
