,Pst,Rate
0,0.1,0.0
1,0.11,0.8694029850746272
2,0.12,0.8656716417910442
3,0.13,3.7611940298507456
4,0.13999999999999999,3.4888059701492544
5,0.14999999999999997,5.828358208955224
6,0.15999999999999998,7.843283582089551
7,0.16999999999999998,9.335820895522389
8,0.17999999999999997,11.261194029850746
9,0.18999999999999995,13.645522388059703
10,0.19999999999999996,15.656716417910449
11,0.20999999999999996,18.90671641791045
12,0.21999999999999995,21.70149253731343
13,0.22999999999999995,27.91417910447761
14,0.23999999999999994,32.96641791044776
15,0.24999999999999992,39.781132075471696
16,0.2599999999999999,51.14339622641509
17,0.2699999999999999,66.72388059701493
18,0.2799999999999999,77.64528301886793
19,0.2899999999999999,105.8
20,0.29999999999999993,114.61132075471698
21,0.30999999999999994,144.6908396946565
22,0.3199999999999999,181.74045801526717
23,0.32999999999999985,205.6216216216216
24,0.33999999999999986,251.79770992366412
25,0.34999999999999987,283.8996138996139
26,0.3599999999999999,326.706106870229
27,0.3699999999999999,357.44787644787647
28,0.3799999999999999,403.27413127413126
29,0.3899999999999999,418.93359375
30,0.3999999999999998,450.87890625
