,Pst,Rate
0,0.1,1.2014925373134329
1,0.11,2.1641791044776113
2,0.12,4.753731343283581
3,0.13,5.078358208955224
4,0.13999999999999999,8.026119402985074
5,0.14999999999999997,10.761194029850746
6,0.15999999999999998,18.332089552238806
7,0.16999999999999998,22.667910447761194
8,0.17999999999999997,27.779850746268657
9,0.18999999999999995,36.884328358208954
10,0.19999999999999996,60.79850746268657
11,0.20999999999999996,90.45522388059702
12,0.21999999999999995,130.9227799227799
13,0.22999999999999995,228.7159090909091
14,0.23999999999999994,328.4367816091954
15,0.24999999999999992,515.6976744186046
16,0.2599999999999999,737.311475409836
17,0.2699999999999999,938.6896551724138
18,0.2799999999999999,1121.1052631578948
19,0.2899999999999999,1279.5
20,0.29999999999999993,854.0
21,0.30999999999999994,1533.8484848484848
22,0.3199999999999999,1138.0
23,0.32999999999999985,1299.0
24,0.33999999999999986,1358.0
25,0.34999999999999987,1232.0
26,0.3599999999999999,1276.0
27,0.3699999999999999,1410.0
28,0.3799999999999999,1730.0
29,0.3899999999999999,1901.0
30,0.3999999999999998,1890.0
