,Pst,Rate
0,0.1,0.6940298507462686
1,0.11,1.4925373134328357
2,0.12,1.3731343283582085
3,0.13,2.8992537313432845
4,0.13999999999999999,4.473880597014926
5,0.14999999999999997,5.682835820895523
6,0.15999999999999998,7.772388059701491
7,0.16999999999999998,11.097014925373134
8,0.17999999999999997,11.481343283582088
9,0.18999999999999995,14.425373134328357
10,0.19999999999999996,16.925373134328357
11,0.20999999999999996,20.87686567164179
12,0.21999999999999995,25.31716417910448
13,0.22999999999999995,27.847014925373138
14,0.23999999999999994,36.059701492537314
15,0.24999999999999992,42.32089552238806
16,0.2599999999999999,51.014925373134325
17,0.2699999999999999,65.94716981132075
18,0.2799999999999999,83.00763358778626
19,0.2899999999999999,95.6023166023166
20,0.29999999999999993,125.8320610687023
21,0.30999999999999994,135.4903474903475
22,0.3199999999999999,170.53667953667954
23,0.32999999999999985,202.94594594594594
24,0.33999999999999986,264.92883895131087
25,0.34999999999999987,295.6074074074074
26,0.3599999999999999,322.76953125
27,0.3699999999999999,367.25925925925924
28,0.3799999999999999,389.5315315315315
29,0.3899999999999999,432.2098765432099
30,0.3999999999999998,444.0444444444444
