,Pst,Rate
0,0.1,0.0
1,0.11,1.4555555555555557
2,0.12,1.5740740740740744
3,0.13,2.377777777777778
4,0.13999999999999999,4.162962962962963
5,0.14999999999999997,5.274074074074074
6,0.15999999999999998,7.088888888888889
7,0.16999999999999998,9.329629629629629
8,0.17999999999999997,11.096296296296295
9,0.18999999999999995,14.892592592592592
10,0.19999999999999996,15.777777777777779
11,0.20999999999999996,20.659259259259258
12,0.21999999999999995,26.34444444444444
13,0.22999999999999995,30.77777777777778
14,0.23999999999999994,37.48888888888889
15,0.24999999999999992,42.910780669144984
16,0.2599999999999999,55.31481481481481
17,0.2699999999999999,68.82771535580524
18,0.2799999999999999,83.31835205992509
19,0.2899999999999999,104.07462686567165
20,0.29999999999999993,134.62921348314606
21,0.30999999999999994,146.38636363636363
22,0.3199999999999999,213.97368421052633
23,0.32999999999999985,272.0342205323194
24,0.33999999999999986,335.45075757575756
25,0.34999999999999987,428.53256704980845
26,0.3599999999999999,486.8
27,0.3699999999999999,589.8
28,0.3799999999999999,664.5037037037036
29,0.3899999999999999,733.6653992395437
30,0.3999999999999998,796.8629629629629
