,Pst,Rate
0,0.1,0.0
1,0.11,1.3656716417910442
2,0.12,2.3320895522388057
3,0.13,3.3059701492537314
4,0.13999999999999999,4.6007462686567155
5,0.14999999999999997,6.25
6,0.15999999999999998,9.776119402985074
7,0.16999999999999998,11.078358208955223
8,0.17999999999999997,12.835820895522389
9,0.18999999999999995,16.003731343283583
10,0.19999999999999996,18.720149253731343
11,0.20999999999999996,22.888059701492537
12,0.21999999999999995,36.19402985074627
13,0.22999999999999995,45.992537313432834
14,0.23999999999999994,51.052830188679245
15,0.24999999999999992,60.883018867924534
16,0.2599999999999999,79.86415094339623
17,0.2699999999999999,111.41221374045801
18,0.2799999999999999,161.78867924528302
19,0.2899999999999999,215.57088122605364
20,0.29999999999999993,282.6554307116105
21,0.30999999999999994,361.85
22,0.3199999999999999,463.6969696969697
23,0.32999999999999985,538.64
24,0.33999999999999986,602.239837398374
25,0.34999999999999987,691.2027027027027
26,0.3599999999999999,753.3376068376068
27,0.3699999999999999,797.369918699187
28,0.3799999999999999,864.8380952380952
29,0.3899999999999999,918.9574468085107
30,0.3999999999999998,974.4901960784314
