,Pst,Rate
0,0.1,1.1003717472118968
1,0.11,1.2044609665427508
2,0.12,1.7472118959107803
3,0.13,2.085501858736059
4,0.13999999999999999,4.706319702602231
5,0.14999999999999997,6.605947955390334
6,0.15999999999999998,6.750929368029741
7,0.16999999999999998,10.739776951672862
8,0.17999999999999997,11.843866171003718
9,0.18999999999999995,12.308550185873607
10,0.19999999999999996,16.524163568773233
11,0.20999999999999996,22.9182156133829
12,0.21999999999999995,25.795539033457246
13,0.22999999999999995,32.340823970037455
14,0.23999999999999994,37.325842696629216
15,0.24999999999999992,45.453183520599254
16,0.2599999999999999,47.08239700374532
17,0.2699999999999999,59.67041198501873
18,0.2799999999999999,78.64905660377359
19,0.2899999999999999,94.26615969581749
20,0.29999999999999993,109.90262172284645
21,0.30999999999999994,134.0190114068441
22,0.3199999999999999,161.11787072243345
23,0.32999999999999985,200.16216216216216
24,0.33999999999999986,219.04150943396226
25,0.34999999999999987,265.5811320754717
26,0.3599999999999999,299.98823529411766
27,0.3699999999999999,331.05263157894734
28,0.3799999999999999,365.5176470588235
29,0.3899999999999999,398.44747081712063
30,0.3999999999999998,429.20622568093387
