,Pst,Rate
0,0.1,0.23595505617977608
1,0.11,0.8479087452471479
2,0.12,1.344569288389513
3,0.13,3.7228464419475653
4,0.13999999999999999,5.250936329588015
5,0.14999999999999997,5.070588235294117
6,0.15999999999999998,7.4344569288389515
7,0.16999999999999998,9.977186311787072
8,0.17999999999999997,13.985018726591761
9,0.18999999999999995,14.082397003745317
10,0.19999999999999996,18.73384030418251
11,0.20999999999999996,24.80149812734082
12,0.21999999999999995,29.429657794676807
13,0.22999999999999995,40.669201520912544
14,0.23999999999999994,48.155893536121674
15,0.24999999999999992,60.57089552238806
16,0.2599999999999999,71.77366255144032
17,0.2699999999999999,102.6
18,0.2799999999999999,145.69886363636363
19,0.2899999999999999,164.6153846153846
20,0.29999999999999993,201.41417910447763
21,0.30999999999999994,279.455
22,0.3199999999999999,311.21153846153845
23,0.32999999999999985,399.9818181818182
24,0.33999999999999986,453.9270833333333
25,0.34999999999999987,509.0882352941177
26,0.3599999999999999,540.1785714285714
27,0.3699999999999999,578.375
28,0.3799999999999999,627.4519230769231
29,0.3899999999999999,667.9454545454546
30,0.3999999999999998,703.4433962264151
