,Pst,Rate
0,0.1,0.17537313432835866
1,0.11,0.3768656716417915
2,0.12,1.8679245283018862
3,0.13,4.029850746268657
4,0.13999999999999999,3.3886792452830186
5,0.14999999999999997,5.5
6,0.15999999999999998,5.977611940298507
7,0.16999999999999998,9.03731343283582
8,0.17999999999999997,10.222641509433963
9,0.18999999999999995,15.630188679245283
10,0.19999999999999996,16.17557251908397
11,0.20999999999999996,20.939622641509434
12,0.21999999999999995,26.056603773584904
13,0.22999999999999995,31.80223880597015
14,0.23999999999999994,39.54054054054054
15,0.24999999999999992,45.37065637065637
16,0.2599999999999999,60.296875
17,0.2699999999999999,71.78030303030303
18,0.2799999999999999,87.18888888888888
19,0.2899999999999999,118.85057471264369
20,0.29999999999999993,141.92962962962963
21,0.30999999999999994,172.53639846743295
22,0.3199999999999999,222.04074074074074
23,0.32999999999999985,267.25468164794006
24,0.33999999999999986,310.1137254901961
25,0.34999999999999987,366.484126984127
26,0.3599999999999999,426.77777777777777
27,0.3699999999999999,454.6923076923077
28,0.3799999999999999,500.01428571428573
29,0.3899999999999999,537.1124497991968
30,0.3999999999999998,578.5198412698413
