,Pst,Rate
0,0.1,4.0
1,0.11,0.0
2,0.12,1.3283582089552244
3,0.13,3.4850746268656714
4,0.13999999999999999,3.8955223880597014
5,0.14999999999999997,5.8059701492537314
6,0.15999999999999998,7.42910447761194
7,0.16999999999999998,8.959016393442624
8,0.17999999999999997,10.120754716981132
9,0.18999999999999995,12.157894736842106
10,0.19999999999999996,17.983606557377048
11,0.20999999999999996,21.79310344827586
12,0.21999999999999995,44.0
13,0.22999999999999995,23.029411764705884
14,0.23999999999999994,62.0
15,0.24999999999999992,49.40845070422535
16,0.2599999999999999,51.49387755102041
17,0.2699999999999999,64.02962962962962
18,0.2799999999999999,70.94466403162055
19,0.2899999999999999,104.67041198501873
20,0.29999999999999993,123.17407407407407
21,0.30999999999999994,152.75968992248062
22,0.3199999999999999,168.7325581395349
23,0.32999999999999985,217.70682730923696
24,0.33999999999999986,240.49019607843138
25,0.34999999999999987,289.05392156862746
26,0.3599999999999999,332.6588235294118
27,0.3699999999999999,345.18773946360153
28,0.3799999999999999,391.6587301587302
29,0.3899999999999999,418.2145593869732
30,0.3999999999999998,444.176245210728
